LAUS Code,State FIPS Code,County FIPS Code,County Name,State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate,Geolocation
CN5401700000000,54,017,Doddridge County,WV,01/01/2012 12:00:00 AM,3405,3190,215,6.3,"Doddridge County, WV
"
CN5401900000000,54,019,Fayette County,WV,01/01/2012 12:00:00 AM,17576,16054,1522,8.7,"Fayette County, WV
"
CN5403500000000,54,035,Jackson County,WV,01/01/2012 12:00:00 AM,12015,10988,1027,8.5,"Jackson County, WV
"
CN5405900000000,54,059,Mingo County,WV,01/01/2012 12:00:00 AM,8988,8115,873,9.7,"Mingo County, WV
"
CN5406900000000,54,069,Ohio County,WV,01/01/2012 12:00:00 AM,21355,19994,1361,6.4,"Ohio County, WV
"
CN5407100000000,54,071,Pendleton County,WV,01/01/2012 12:00:00 AM,3636,3389,247,6.8,"Pendleton County, WV
"
CN5407500000000,54,075,Pocahontas County,WV,01/01/2012 12:00:00 AM,3623,3255,368,10.2,"Pocahontas County, WV
"
CN5408300000000,54,083,Randolph County,WV,01/01/2012 12:00:00 AM,12078,11023,1055,8.7,"Randolph County, WV
"
CN5409300000000,54,093,Tucker County,WV,01/01/2012 12:00:00 AM,3192,2934,258,8.1,"Tucker County, WV
"
CN5409700000000,54,097,Upshur County,WV,01/01/2012 12:00:00 AM,9986,9206,780,7.8,"Upshur County, WV
"
CN5409900000000,54,099,Wayne County,WV,01/01/2012 12:00:00 AM,16389,15143,1246,7.6,"Wayne County, WV
"
CN5410500000000,54,105,Wirt County,WV,01/01/2012 12:00:00 AM,2297,2045,252,11,"Wirt County, WV
"
CN5501700000000,55,017,Chippewa County,WI,01/01/2012 12:00:00 AM,33262,31010,2252,6.8,"Chippewa County, WI
"
CN5502300000000,55,023,Crawford County,WI,01/01/2012 12:00:00 AM,8302,7599,703,8.5,"Crawford County, WI
"
CN5502500000000,55,025,Dane County,WI,01/01/2012 12:00:00 AM,297427,282930,14497,4.9,"Dane County, WI
"
CN5502700000000,55,027,Dodge County,WI,01/01/2012 12:00:00 AM,47739,44325,3414,7.2,"Dodge County, WI
"
CN5502900000000,55,029,Door County,WI,01/01/2012 12:00:00 AM,15765,14146,1619,10.3,"Door County, WI
"
CN5503300000000,55,033,Dunn County,WI,01/01/2012 12:00:00 AM,23431,21890,1541,6.6,"Dunn County, WI
"
CN5504900000000,55,049,Iowa County,WI,01/01/2012 12:00:00 AM,13549,12646,903,6.7,"Iowa County, WI
"
CN5505100000000,55,051,Iron County,WI,01/01/2012 12:00:00 AM,2783,2492,291,10.5,"Iron County, WI
"
CN5505300000000,55,053,Jackson County,WI,01/01/2012 12:00:00 AM,10315,9562,753,7.3,"Jackson County, WI
"
CN5506100000000,55,061,Kewaunee County,WI,01/01/2012 12:00:00 AM,11017,10296,721,6.5,"Kewaunee County, WI
"
CN5506500000000,55,065,Lafayette County,WI,01/01/2012 12:00:00 AM,9399,8872,527,5.6,"Lafayette County, WI
"
CN5507900000000,55,079,Milwaukee County,WI,01/01/2012 12:00:00 AM,476458,435412,41046,8.6,"Milwaukee County, WI
"
CN5508500000000,55,085,Oneida County,WI,01/01/2012 12:00:00 AM,19139,17474,1665,8.7,"Oneida County, WI
"
CN5508700000000,55,087,Outagamie County,WI,01/01/2012 12:00:00 AM,100330,93883,6447,6.4,"Outagamie County, WI
"
CN5508900000000,55,089,Ozaukee County,WI,01/01/2012 12:00:00 AM,47378,44774,2604,5.5,"Ozaukee County, WI
"
CN5509100000000,55,091,Pepin County,WI,01/01/2012 12:00:00 AM,4076,3844,232,5.7,"Pepin County, WI
"
CN5511100000000,55,111,Sauk County,WI,01/01/2012 12:00:00 AM,35637,33178,2459,6.9,"Sauk County, WI
"
CN5511900000000,55,119,Taylor County,WI,01/01/2012 12:00:00 AM,11080,10283,797,7.2,"Taylor County, WI
"
CN5513300000000,55,133,Waukesha County,WI,01/01/2012 12:00:00 AM,217586,205067,12519,5.8,"Waukesha County, WI
"
CN5513500000000,55,135,Waupaca County,WI,01/01/2012 12:00:00 AM,27388,25310,2078,7.6,"Waupaca County, WI
"
CN5513700000000,55,137,Waushara County,WI,01/01/2012 12:00:00 AM,12020,10968,1052,8.8,"Waushara County, WI
"
CN5600500000000,56,005,Campbell County,WY,01/01/2012 12:00:00 AM,26119,24907,1212,4.6,"Campbell County, WY
"
CN5600900000000,56,009,Converse County,WY,01/01/2012 12:00:00 AM,7976,7634,342,4.3,"Converse County, WY
"
CN5601100000000,56,011,Crook County,WY,01/01/2012 12:00:00 AM,3814,3628,186,4.9,"Crook County, WY
"
CN5601300000000,56,013,Fremont County,WY,01/01/2012 12:00:00 AM,21271,19989,1282,6,"Fremont County, WY
"
CN5601500000000,56,015,Goshen County,WY,01/01/2012 12:00:00 AM,7511,7160,351,4.7,"Goshen County, WY
"
CN5601700000000,56,017,Hot Springs County,WY,01/01/2012 12:00:00 AM,2578,2456,122,4.7,"Hot Springs County, WY
"
CN5601900000000,56,019,Johnson County,WY,01/01/2012 12:00:00 AM,4472,4234,238,5.3,"Johnson County, WY
"
CN5602100000000,56,021,Laramie County,WY,01/01/2012 12:00:00 AM,47711,44967,2744,5.8,"Laramie County, WY
"
CN5602700000000,56,027,Niobrara County,WY,01/01/2012 12:00:00 AM,1381,1328,53,3.8,"Niobrara County, WY
"
CN5603100000000,56,031,Platte County,WY,01/01/2012 12:00:00 AM,4787,4553,234,4.9,"Platte County, WY
"
CN5603500000000,56,035,Sublette County,WY,01/01/2012 12:00:00 AM,5572,5300,272,4.9,"Sublette County, WY
"
CN5603900000000,56,039,Teton County,WY,01/01/2012 12:00:00 AM,13805,12881,924,6.7,"Teton County, WY
"
CN5604100000000,56,041,Uinta County,WY,01/01/2012 12:00:00 AM,10263,9689,574,5.6,"Uinta County, WY
"
CN5604300000000,56,043,Washakie County,WY,01/01/2012 12:00:00 AM,4487,4254,233,5.2,"Washakie County, WY
"
CN7201500000000,72,015,Arroyo Municipio,PR,01/01/2012 12:00:00 AM,5724,4428,1296,22.6,"Arroyo Municipio, PR
"
CN7202100000000,72,021,Bayamon Municipio,PR,01/01/2012 12:00:00 AM,72108,64165,7943,11,"Bayamon Municipio, PR
"
CN7202500000000,72,025,Caguas Municipio,PR,01/01/2012 12:00:00 AM,52230,45171,7059,13.5,"Caguas Municipio, PR
"
CN7203300000000,72,033,Catano Municipio,PR,01/01/2012 12:00:00 AM,8713,7539,1174,13.5,"Catano Municipio, PR
"
CN7203700000000,72,037,Ceiba Municipio,PR,01/01/2012 12:00:00 AM,4356,3527,829,19,"Ceiba Municipio, PR
"
CN7204100000000,72,041,Cidra Municipio,PR,01/01/2012 12:00:00 AM,16861,14413,2448,14.5,"Cidra Municipio, PR
"
CN7205100000000,72,051,Dorado Municipio,PR,01/01/2012 12:00:00 AM,12971,11790,1181,9.1,"Dorado Municipio, PR
"
CN7205500000000,72,055,Guanica Municipio,PR,01/01/2012 12:00:00 AM,4759,3577,1182,24.8,"Guanica Municipio, PR
"
CN7205700000000,72,057,Guayama Municipio,PR,01/01/2012 12:00:00 AM,13371,10581,2790,20.9,"Guayama Municipio, PR
"
CN7205900000000,72,059,Guayanilla Municipio,PR,01/01/2012 12:00:00 AM,5766,4532,1234,21.4,"Guayanilla Municipio, PR
"
CN7206300000000,72,063,Gurabo Municipio,PR,01/01/2012 12:00:00 AM,17314,15360,1954,11.3,"Gurabo Municipio, PR
"
CN7206500000000,72,065,Hatillo Municipio,PR,01/01/2012 12:00:00 AM,13435,11252,2183,16.2,"Hatillo Municipio, PR
"
CN7206900000000,72,069,Humacao Municipio,PR,01/01/2012 12:00:00 AM,19211,15422,3789,19.7,"Humacao Municipio, PR
"
CN7208100000000,72,081,Lares Municipio,PR,01/01/2012 12:00:00 AM,7728,6217,1511,19.6,"Lares Municipio, PR
"
CN7208700000000,72,087,Loiza Municipio,PR,01/01/2012 12:00:00 AM,9377,8171,1206,12.9,"Loiza Municipio, PR
"
CN7209300000000,72,093,Maricao Municipio,PR,01/01/2012 12:00:00 AM,2165,1765,400,18.5,"Maricao Municipio, PR
"
CN7209500000000,72,095,Maunabo Municipio,PR,01/01/2012 12:00:00 AM,3339,2574,765,22.9,"Maunabo Municipio, PR
"
CN7209700000000,72,097,Mayaguez Municipio,PR,01/01/2012 12:00:00 AM,25685,21396,4289,16.7,"Mayaguez Municipio, PR
"
CN7209900000000,72,099,Moca Municipio,PR,01/01/2012 12:00:00 AM,11402,9200,2202,19.3,"Moca Municipio, PR
"
CN7210300000000,72,103,Naguabo Municipio,PR,01/01/2012 12:00:00 AM,8566,7105,1461,17.1,"Naguabo Municipio, PR
"
CN7211300000000,72,113,Ponce Municipio,PR,01/01/2012 12:00:00 AM,52179,43880,8299,15.9,"Ponce Municipio, PR
"
CN7213500000000,72,135,Toa Alta Municipio,PR,01/01/2012 12:00:00 AM,26636,23951,2685,10.1,"Toa Alta Municipio, PR
"
CN7213700000000,72,137,Toa Baja Municipio,PR,01/01/2012 12:00:00 AM,31909,28534,3375,10.6,"Toa Baja Municipio, PR
"
CN7214100000000,72,141,Utuado Municipio,PR,01/01/2012 12:00:00 AM,7551,6088,1463,19.4,"Utuado Municipio, PR
"
CN7214700000000,72,147,Vieques Municipio,PR,01/01/2012 12:00:00 AM,3043,2651,392,12.9,"Vieques Municipio, PR
"
CN7215100000000,72,151,Yabucoa Municipio,PR,01/01/2012 12:00:00 AM,10302,7903,2399,23.3,"Yabucoa Municipio, PR
"
CN7215300000000,72,153,Yauco Municipio,PR,01/01/2012 12:00:00 AM,11531,9140,2391,20.7,"Yauco Municipio, PR
"
CN0100700000000,01,007,Bibb County,AL,01/01/2011 12:00:00 AM,8933,7996,937,10.5,"Bibb County, AL
"
CN0102700000000,01,027,Clay County,AL,01/01/2011 12:00:00 AM,5598,4935,663,11.8,"Clay County, AL
"
CN0103500000000,01,035,Conecuh County,AL,01/01/2011 12:00:00 AM,4785,4057,728,15.2,"Conecuh County, AL
"
CN0103700000000,01,037,Coosa County,AL,01/01/2011 12:00:00 AM,4477,3918,559,12.5,"Coosa County, AL
"
CN0103900000000,01,039,Covington County,AL,01/01/2011 12:00:00 AM,16367,14764,1603,9.8,"Covington County, AL
"
CN0104900000000,01,049,DeKalb County,AL,01/01/2011 12:00:00 AM,29809,26279,3530,11.8,"DeKalb County, AL
"
CN0105300000000,01,053,Escambia County,AL,01/01/2011 12:00:00 AM,14978,13355,1623,10.8,"Escambia County, AL
"
CN0105700000000,01,057,Fayette County,AL,01/01/2011 12:00:00 AM,6632,5896,736,11.1,"Fayette County, AL
"
CN0106100000000,01,061,Geneva County,AL,01/01/2011 12:00:00 AM,11486,10429,1057,9.2,"Geneva County, AL
"
CN0106700000000,01,067,Henry County,AL,01/01/2011 12:00:00 AM,7270,6563,707,9.7,"Henry County, AL
"
CN0109900000000,01,099,Monroe County,AL,01/01/2011 12:00:00 AM,8325,7017,1308,15.7,"Monroe County, AL
"
CN0110900000000,01,109,Pike County,AL,01/01/2011 12:00:00 AM,15438,14070,1368,8.9,"Pike County, AL
"
CN0113300000000,01,133,Winston County,AL,01/01/2011 12:00:00 AM,9819,8492,1327,13.5,"Winston County, AL
"
CN0206800000000,02,068,Denali Borough,AK,01/01/2011 12:00:00 AM,1018,879,139,13.7,"Denali Borough, AK
"
CN0210000000000,02,100,Haines Borough,AK,01/01/2011 12:00:00 AM,1167,1050,117,10,"Haines Borough, AK
"
CN0211000000000,02,110,Juneau Borough/city,AK,01/01/2011 12:00:00 AM,17907,16913,994,5.6,"Juneau Borough/city, AK
"
CN0212200000000,02,122,Kenai Peninsula Borough,AK,01/01/2011 12:00:00 AM,27273,24675,2598,9.5,"Kenai Peninsula Borough, AK
"
CN0218000000000,02,180,Nome Census Area,AK,01/01/2011 12:00:00 AM,4127,3619,508,12.3,"Nome Census Area, AK
"
CN0222000000000,02,220,Sitka Borough/city,AK,01/01/2011 12:00:00 AM,4632,4348,284,6.1,"Sitka Borough/city, AK
"
CN0229000000000,02,290,Yukon-Koyukuk Census Area,AK,01/01/2011 12:00:00 AM,2706,2208,498,18.4,"Yukon-Koyukuk Census Area, AK
"
CN0400300000000,04,003,Cochise County,AZ,01/01/2011 12:00:00 AM,55917,50589,5328,9.5,"Cochise County, AZ
"
CN0401100000000,04,011,Greenlee County,AZ,01/01/2011 12:00:00 AM,3352,2982,370,11,"Greenlee County, AZ
"
CN0401200000000,04,012,La Paz County,AZ,01/01/2011 12:00:00 AM,7827,7057,770,9.8,"La Paz County, AZ
"
CN0401500000000,04,015,Mohave County,AZ,01/01/2011 12:00:00 AM,79594,69823,9771,12.3,"Mohave County, AZ
"
CN0402500000000,04,025,Yavapai County,AZ,01/01/2011 12:00:00 AM,93132,83953,9179,9.9,"Yavapai County, AZ
"
CN0500300000000,05,003,Ashley County,AR,01/01/2011 12:00:00 AM,9886,8780,1106,11.2,"Ashley County, AR
"
CN0501700000000,05,017,Chicot County,AR,01/01/2011 12:00:00 AM,4282,3718,564,13.2,"Chicot County, AR
"
CN0504300000000,05,043,Drew County,AR,01/01/2011 12:00:00 AM,8656,7651,1005,11.6,"Drew County, AR
"
CN0505700000000,05,057,Hempstead County,AR,01/01/2011 12:00:00 AM,11024,10049,975,8.8,"Hempstead County, AR
"
CN0506500000000,05,065,Izard County,AR,01/01/2011 12:00:00 AM,5232,4713,519,9.9,"Izard County, AR
"
CN0506700000000,05,067,Jackson County,AR,01/01/2011 12:00:00 AM,6714,5935,779,11.6,"Jackson County, AR
"
CN0507300000000,05,073,Lafayette County,AR,01/01/2011 12:00:00 AM,3007,2716,291,9.7,"Lafayette County, AR
"
CN0509900000000,05,099,Nevada County,AR,01/01/2011 12:00:00 AM,4180,3784,396,9.5,"Nevada County, AR
"
CN0510300000000,05,103,Ouachita County,AR,01/01/2011 12:00:00 AM,11066,9900,1166,10.5,"Ouachita County, AR
"
CN0511500000000,05,115,Pope County,AR,01/01/2011 12:00:00 AM,30517,28125,2392,7.8,"Pope County, AR
"
CN0512900000000,05,129,Searcy County,AR,01/01/2011 12:00:00 AM,3336,3030,306,9.2,"Searcy County, AR
"
CN0513100000000,05,131,Sebastian County,AR,01/01/2011 12:00:00 AM,59600,54442,5158,8.7,"Sebastian County, AR
"
CN0513500000000,05,135,Sharp County,AR,01/01/2011 12:00:00 AM,6294,5619,675,10.7,"Sharp County, AR
"
CN0513900000000,05,139,Union County,AR,01/01/2011 12:00:00 AM,16977,15187,1790,10.5,"Union County, AR
"
CN0514900000000,05,149,Yell County,AR,01/01/2011 12:00:00 AM,9605,8886,719,7.5,"Yell County, AR
"
CN0609300000000,06,093,Siskiyou County,CA,01/01/2011 12:00:00 AM,19435,16134,3301,17,"Siskiyou County, CA
"
CN0611300000000,06,113,Yolo County,CA,01/01/2011 12:00:00 AM,101806,89818,11988,11.8,"Yolo County, CA
"
CN0611500000000,06,115,Yuba County,CA,01/01/2011 12:00:00 AM,28948,24035,4913,17,"Yuba County, CA
"
CN0800500000000,08,005,Arapahoe County,CO,01/01/2011 12:00:00 AM,319253,292867,26386,8.3,"Arapahoe County, CO
"
CN0800700000000,08,007,Archuleta County,CO,01/01/2011 12:00:00 AM,5748,5169,579,10.1,"Archuleta County, CO
"
CN0800900000000,08,009,Baca County,CO,01/01/2011 12:00:00 AM,2068,1969,99,4.8,"Baca County, CO
"
CN0801500000000,08,015,Chaffee County,CO,01/01/2011 12:00:00 AM,8301,7702,599,7.2,"Chaffee County, CO
"
CN0802700000000,08,027,Custer County,CO,01/01/2011 12:00:00 AM,2017,1889,128,6.3,"Custer County, CO
"
CN0802900000000,08,029,Delta County,CO,01/01/2011 12:00:00 AM,14409,12905,1504,10.4,"Delta County, CO
"
CN0803500000000,08,035,Douglas County,CO,01/01/2011 12:00:00 AM,158279,148154,10125,6.4,"Douglas County, CO
"
CN0804100000000,08,041,El Paso County,CO,01/01/2011 12:00:00 AM,307563,279542,28021,9.1,"El Paso County, CO
"
CN0805300000000,08,053,Hinsdale County,CO,01/01/2011 12:00:00 AM,473,449,24,5.1,"Hinsdale County, CO
"
CN0805700000000,08,057,Jackson County,CO,01/01/2011 12:00:00 AM,893,839,54,6,"Jackson County, CO
"
CN0806100000000,08,061,Kiowa County,CO,01/01/2011 12:00:00 AM,836,794,42,5,"Kiowa County, CO
"
CN0806500000000,08,065,Lake County,CO,01/01/2011 12:00:00 AM,4377,3936,441,10.1,"Lake County, CO
"
CN0806900000000,08,069,Larimer County,CO,01/01/2011 12:00:00 AM,170942,158704,12238,7.2,"Larimer County, CO
"
CN0807700000000,08,077,Mesa County,CO,01/01/2011 12:00:00 AM,75475,67738,7737,10.3,"Mesa County, CO
"
CN0808100000000,08,081,Moffat County,CO,01/01/2011 12:00:00 AM,7861,7130,731,9.3,"Moffat County, CO
"
CN0808900000000,08,089,Otero County,CO,01/01/2011 12:00:00 AM,8473,7629,844,10,"Otero County, CO
"
CN0809100000000,08,091,Ouray County,CO,01/01/2011 12:00:00 AM,2023,1817,206,10.2,"Ouray County, CO
"
CN0810700000000,08,107,Routt County,CO,01/01/2011 12:00:00 AM,14288,13111,1177,8.2,"Routt County, CO
"
CN0810900000000,08,109,Saguache County,CO,01/01/2011 12:00:00 AM,3015,2679,336,11.1,"Saguache County, CO
"
CN0811700000000,08,117,Summit County,CO,01/01/2011 12:00:00 AM,19255,18003,1252,6.5,"Summit County, CO
"
CN0811900000000,08,119,Teller County,CO,01/01/2011 12:00:00 AM,12154,11024,1130,9.3,"Teller County, CO
"
CN0812500000000,08,125,Yuma County,CO,01/01/2011 12:00:00 AM,4962,4701,261,5.3,"Yuma County, CO
"
CN0900700000000,09,007,Middlesex County,CT,01/01/2011 12:00:00 AM,93285,86318,6967,7.5,"Middlesex County, CT
"
CN0900900000000,09,009,New Haven County,CT,01/01/2011 12:00:00 AM,462506,417636,44870,9.7,"New Haven County, CT
"
CN1000500000000,10,005,Sussex County,DE,01/01/2011 12:00:00 AM,92016,84953,7063,7.7,"Sussex County, DE
"
CN1100100000000,11,001,District of Columbia,DC,01/01/2011 12:00:00 AM,350778,315171,35607,10.2,"District of Columbia, DC
"
CN1200100000000,12,001,Alachua County,FL,01/01/2011 12:00:00 AM,129027,119251,9776,7.6,"Alachua County, FL
"
CN1202900000000,12,029,Dixie County,FL,01/01/2011 12:00:00 AM,5754,5047,707,12.3,"Dixie County, FL
"
CN1203900000000,12,039,Gadsden County,FL,01/01/2011 12:00:00 AM,19614,17342,2272,11.6,"Gadsden County, FL
"
CN1204700000000,12,047,Hamilton County,FL,01/01/2011 12:00:00 AM,4898,4389,509,10.4,"Hamilton County, FL
"
CN1206300000000,12,063,Jackson County,FL,01/01/2011 12:00:00 AM,18260,16531,1729,9.5,"Jackson County, FL
"
CN1206500000000,12,065,Jefferson County,FL,01/01/2011 12:00:00 AM,5918,5323,595,10.1,"Jefferson County, FL
"
CN1206700000000,12,067,Lafayette County,FL,01/01/2011 12:00:00 AM,3636,3409,227,6.2,"Lafayette County, FL
"
CN1207500000000,12,075,Levy County,FL,01/01/2011 12:00:00 AM,16974,15125,1849,10.9,"Levy County, FL
"
CN1208600000000,12,086,Miami-Dade County,FL,01/01/2011 12:00:00 AM,1255105,1137041,118064,9.4,"Miami-Dade County, FL
"
CN1208900000000,12,089,Nassau County,FL,01/01/2011 12:00:00 AM,36018,32556,3462,9.6,"Nassau County, FL
"
CN1210100000000,12,101,Pasco County,FL,01/01/2011 12:00:00 AM,206715,184347,22368,10.8,"Pasco County, FL
"
CN1212500000000,12,125,Union County,FL,01/01/2011 12:00:00 AM,5178,4754,424,8.2,"Union County, FL
"
CN1301700000000,13,017,Ben Hill County,GA,01/01/2011 12:00:00 AM,6254,5279,975,15.6,"Ben Hill County, GA
"
CN1302100000000,13,021,Bibb County,GA,01/01/2011 12:00:00 AM,71223,63035,8188,11.5,"Bibb County, GA
"
CN1303300000000,13,033,Burke County,GA,01/01/2011 12:00:00 AM,9953,8690,1263,12.7,"Burke County, GA
"
CN1303500000000,13,035,Butts County,GA,01/01/2011 12:00:00 AM,10458,9270,1188,11.4,"Butts County, GA
"
CN1306100000000,13,061,Clay County,GA,01/01/2011 12:00:00 AM,1066,935,131,12.3,"Clay County, GA
"
CN1306700000000,13,067,Cobb County,GA,01/01/2011 12:00:00 AM,384688,350725,33963,8.8,"Cobb County, GA
"
CN1306900000000,13,069,Coffee County,GA,01/01/2011 12:00:00 AM,17605,15336,2269,12.9,"Coffee County, GA
"
CN1308300000000,13,083,Dade County,GA,01/01/2011 12:00:00 AM,8365,7697,668,8,"Dade County, GA
"
CN1308900000000,13,089,DeKalb County,GA,01/01/2011 12:00:00 AM,366603,327936,38667,10.5,"DeKalb County, GA
"
CN1309300000000,13,093,Dooly County,GA,01/01/2011 12:00:00 AM,4789,4164,625,13.1,"Dooly County, GA
"
CN1309900000000,13,099,Early County,GA,01/01/2011 12:00:00 AM,4449,3938,511,11.5,"Early County, GA
"
CN1310700000000,13,107,Emanuel County,GA,01/01/2011 12:00:00 AM,9162,7944,1218,13.3,"Emanuel County, GA
"
CN1311100000000,13,111,Fannin County,GA,01/01/2011 12:00:00 AM,10273,9113,1160,11.3,"Fannin County, GA
"
CN1312500000000,13,125,Glascock County,GA,01/01/2011 12:00:00 AM,1335,1193,142,10.6,"Glascock County, GA
"
CN1313500000000,13,135,Gwinnett County,GA,01/01/2011 12:00:00 AM,427145,389936,37209,8.7,"Gwinnett County, GA
"
CN1314100000000,13,141,Hancock County,GA,01/01/2011 12:00:00 AM,2961,2375,586,19.8,"Hancock County, GA
"
CN1315100000000,13,151,Henry County,GA,01/01/2011 12:00:00 AM,102687,92085,10602,10.3,"Henry County, GA
"
CN1316100000000,13,161,Jeff Davis County,GA,01/01/2011 12:00:00 AM,6512,5692,820,12.6,"Jeff Davis County, GA
"
CN1318900000000,13,189,McDuffie County,GA,01/01/2011 12:00:00 AM,9405,8150,1255,13.3,"McDuffie County, GA
"
CN1319700000000,13,197,Marion County,GA,01/01/2011 12:00:00 AM,3681,3297,384,10.4,"Marion County, GA
"
CN1319900000000,13,199,Meriwether County,GA,01/01/2011 12:00:00 AM,9244,8009,1235,13.4,"Meriwether County, GA
"
CN1320700000000,13,207,Monroe County,GA,01/01/2011 12:00:00 AM,12739,11503,1236,9.7,"Monroe County, GA
"
CN1321500000000,13,215,Muscogee County,GA,01/01/2011 12:00:00 AM,82863,74559,8304,10,"Muscogee County, GA
"
CN1321700000000,13,217,Newton County,GA,01/01/2011 12:00:00 AM,48399,42424,5975,12.3,"Newton County, GA
"
CN1322500000000,13,225,Peach County,GA,01/01/2011 12:00:00 AM,12693,11189,1504,11.8,"Peach County, GA
"
CN1323100000000,13,231,Pike County,GA,01/01/2011 12:00:00 AM,8437,7577,860,10.2,"Pike County, GA
"
CN1323500000000,13,235,Pulaski County,GA,01/01/2011 12:00:00 AM,4486,4055,431,9.6,"Pulaski County, GA
"
CN1325300000000,13,253,Seminole County,GA,01/01/2011 12:00:00 AM,3272,2860,412,12.6,"Seminole County, GA
"
CN1326700000000,13,267,Tattnall County,GA,01/01/2011 12:00:00 AM,9874,9005,869,8.8,"Tattnall County, GA
"
CN1327300000000,13,273,Terrell County,GA,01/01/2011 12:00:00 AM,3850,3388,462,12,"Terrell County, GA
"
CN1328300000000,13,283,Treutlen County,GA,01/01/2011 12:00:00 AM,2989,2592,397,13.3,"Treutlen County, GA
"
CN1328500000000,13,285,Troup County,GA,01/01/2011 12:00:00 AM,34505,30705,3800,11,"Troup County, GA
"
CN1329300000000,13,293,Upson County,GA,01/01/2011 12:00:00 AM,12013,10621,1392,11.6,"Upson County, GA
"
CN1330500000000,13,305,Wayne County,GA,01/01/2011 12:00:00 AM,12504,10985,1519,12.1,"Wayne County, GA
"
CN1330700000000,13,307,Webster County,GA,01/01/2011 12:00:00 AM,1067,945,122,11.4,"Webster County, GA
"
CN1332100000000,13,321,Worth County,GA,01/01/2011 12:00:00 AM,9795,8669,1126,11.5,"Worth County, GA
"
CN1500100000000,15,001,Hawaii County,HI,01/01/2011 12:00:00 AM,88675,79952,8723,9.8,"Hawaii County, HI
"
CN1500700000000,15,007,Kauai County,HI,01/01/2011 12:00:00 AM,34904,31869,3035,8.7,"Kauai County, HI
"
CN1500900000000,15,009,Maui County,HI,01/01/2011 12:00:00 AM,80507,74125,6382,7.9,"Maui County, HI
"
CN1600100000000,16,001,Ada County,ID,01/01/2011 12:00:00 AM,200187,185482,14705,7.3,"Ada County, ID
"
CN1600500000000,16,005,Bannock County,ID,01/01/2011 12:00:00 AM,41041,37956,3085,7.5,"Bannock County, ID
"
CN1600900000000,16,009,Benewah County,ID,01/01/2011 12:00:00 AM,4149,3597,552,13.3,"Benewah County, ID
"
CN1601100000000,16,011,Bingham County,ID,01/01/2011 12:00:00 AM,22836,21207,1629,7.1,"Bingham County, ID
"
CN1601900000000,16,019,Bonneville County,ID,01/01/2011 12:00:00 AM,49315,45896,3419,6.9,"Bonneville County, ID
"
CN1602100000000,16,021,Boundary County,ID,01/01/2011 12:00:00 AM,5383,4760,623,11.6,"Boundary County, ID
"
CN1602300000000,16,023,Butte County,ID,01/01/2011 12:00:00 AM,1324,1216,108,8.2,"Butte County, ID
"
CN1602500000000,16,025,Camas County,ID,01/01/2011 12:00:00 AM,639,560,79,12.4,"Camas County, ID
"
